search_id,user_id,search_query,search_date,results_returned,clicked_result_position,device_type,search_duration_seconds,had_typo,used_filters,location_country
search_007941,user_02699,true crime,2025-07-02,79,,Laptop,26.7,False,True,USA
search_007942,user_00780,korean drama,2024-10-26,10,5,Laptop,23.9,False,False,USA
search_007943,user_00340,animated shows,2025-09-14,12,,Mobile,11.9,False,False,USA
search_007944,user_00244,classic movies,2024-12-01,31,,Tablet,16.6,False,False,USA
search_007945,user_01417,travel documentaries,2024-06-22,49,,Tablet,11.1,True,True,USA
search_007946,user_09789,horror movies,2025-02-07,25,,Smart TV,10.6,False,True,USA
search_007947,user_02898,korean drama,2025-12-12,65,,Mobile,15.1,True,True,USA
search_007948,user_08044,series with only one season,2024-08-23,61,10,Laptop,1.7,True,False,Canada
search_007949,user_04601,drama series,2024-11-11,59,,Mobile,27.5,True,True,USA
search_007950,user_02163,travel documentaries,2024-09-10,21,10,Mobile,4.8,False,False,USA
search_007951,user_08287,new releases,2025-08-31,65,1,Smart TV,48.3,True,False,USA
search_007952,user_02373,true crime,2024-02-27,50,,Mobile,20.5,False,True,Canada
search_007953,user_02812,korean drama,2024-10-23,70,,Mobile,20.8,False,False,USA
search_007954,user_05192,movies based on true stories,2025-10-19,42,,Smart TV,6.9,False,True,Canada
search_007955,user_04204,halloween movies,2024-05-17,20,,Laptop,37.2,False,False,USA
search_007956,user_02941,trending now,2024-02-14,75,8,Smart TV,23.3,True,False,Canada
search_007957,user_01538,documentaries,2025-06-03,9,,Laptop,10.2,False,False,USA
search_007958,user_01823,stand up comedy,2025-12-11,75,9,Smart TV,20.5,False,False,Canada
search_007959,user_01185,halloween movies,2024-10-08,27,8,Laptop,23.5,False,False,USA
search_007960,user_05251,movies based on true stories,2025-12-16,44,6,Smart TV,44.1,False,False,Canada
search_007961,user_01802,trending now,2024-07-08,14,3,Laptop,52.1,False,False,USA
search_007962,user_07598,movies like stranger things,2025-06-15,11,,Laptop,44.9,False,False,USA
search_007963,user_04698,cooking shows,2024-11-12,68,,Smart TV,24.7,False,False,USA
search_007964,user_06141,travel documentaries,2025-07-13,26,,Mobile,17.4,False,False,USA
search_007965,user_05152,netflix originals,2025-10-16,68,1,Smart TV,32.5,True,False,USA
search_007966,user_06394,war movies,2025-06-22,86,1,Tablet,11.1,False,True,USA
search_007967,user_05813,christmas movies,2025-08-18,68,,Tablet,35.6,False,False,Canada
search_007968,user_08827,true crime,2024-10-17,59,,Mobile,6.8,True,False,Canada
search_007969,user_07187,documentaries,2024-02-21,93,5,Tablet,24.1,False,False,USA
search_007970,user_09563,thriller series,2025-06-08,49,,Laptop,12.1,False,True,USA
search_007971,user_01339,animated shows,2024-01-05,5,,Mobile,31.9,True,True,USA
search_007972,user_01438,superhero movies,2025-08-19,33,4,Tablet,7.1,False,False,Canada
search_007973,user_05607,war movies,2024-07-10,76,,Mobile,34.0,False,False,USA
search_007974,user_03363,netflix originals,2025-12-06,92,,Smart TV,,False,False,USA
search_007975,user_05397,netflix originals,2025-11-25,86,,Laptop,4.6,False,True,USA
search_007976,user_03938,music documentaries,2025-11-07,44,,Tablet,7.9,True,False,USA
search_007977,user_04992,war movies,2024-08-28,81,3,Smart TV,,False,False,USA
search_007978,user_08134,true crime,2025-07-07,81,3,Laptop,71.1,False,False,Canada
search_007979,user_03116,biographies,2024-05-27,3,,Smart TV,22.6,False,False,Canada
search_007980,user_00576,trending now,2024-04-01,49,,Smart TV,11.6,True,True,USA
search_007981,user_06516,stand up comedy,2025-02-17,34,,Mobile,6.7,False,False,Canada
search_007982,user_03649,best movies 2024,2025-07-26,74,,Smart TV,11.3,False,False,USA
search_007983,user_01098,music documentaries,2024-09-04,22,,Smart TV,13.1,False,False,USA
search_007984,user_01160,korean drama,2025-06-07,34,,Laptop,12.4,False,True,Canada
search_007985,user_01208,christmas movies,2024-08-31,55,,Mobile,7.6,False,True,Canada
search_007986,user_07449,documentaries,2024-10-08,80,7,Laptop,3.4,False,True,Canada
search_007987,user_09421,short episodes under 30 minutes,2024-02-06,11,3,Tablet,17.5,False,False,USA
search_007988,user_06879,horror movies,2024-03-09,60,1,Laptop,22.5,False,False,USA
search_007989,user_07174,classic movies,2024-05-23,36,,Tablet,24.9,False,True,USA
search_007990,user_06588,short episodes under 30 minutes,2024-09-16,34,,Tablet,29.1,False,False,USA
search_007991,user_00896,true crime,2025-12-09,96,,Mobile,4.9,False,True,USA
search_007992,user_06116,thriller series,2025-06-17,1,,Tablet,69.8,False,True,Canada
search_007993,user_08786,comedy shows,2025-12-10,40,,Smart TV,7.4,False,True,USA
search_007994,user_08665,romantic comedies,2024-04-21,52,,Laptop,25.4,False,False,USA
search_007995,user_07065,shows with strong female leads,2024-04-26,90,,Mobile,31.2,False,False,USA
search_007996,user_04446,christmas movies,2025-10-23,35,,Mobile,52.8,False,False,Canada
search_007997,user_08161,award winning documentaries,2025-09-15,72,8,Laptop,13.7,False,True,USA
search_007998,user_06905,true crime,2025-08-12,9,,Laptop,5.3,False,False,USA
search_007999,user_06216,music documentaries,2024-02-02,74,,Tablet,14.8,False,False,USA
search_008000,user_01958,netflix originals,2025-04-04,84,,Mobile,1.9,False,False,Canada
search_008001,user_06126,true crime,2024-11-11,5,8,Laptop,8.7,False,False,USA
search_008002,user_01291,documentaries,2024-11-03,94,,Mobile,27.6,False,False,Canada
search_008003,user_02948,biographies,2024-01-29,14,8,Tablet,28.0,False,True,USA
search_008004,user_08813,halloween movies,2024-04-04,34,,Smart TV,21.2,False,True,USA
search_008005,user_01897,stand up comedy,2025-08-14,7,,Laptop,8.2,True,False,USA
search_008006,user_00066,christmas movies,2024-03-05,37,7,Tablet,15.1,False,False,Canada
search_008007,user_05721,family movies,2025-01-05,39,,Smart TV,53.5,False,True,USA
search_008008,user_09132,romantic comedies,2024-02-13,38,,Tablet,,False,True,Canada
search_008009,user_01267,drama series,2024-03-09,5,3,Laptop,29.4,False,True,Canada
search_008010,user_08695,war movies,2025-02-15,60,,Laptop,19.6,False,False,Canada
search_008011,user_02943,stand up comedy,2025-12-04,19,,Laptop,22.5,False,False,USA
search_008012,user_05850,travel documentaries,2024-03-07,76,,Tablet,32.1,True,False,Canada
search_008013,user_01871,korean drama,2025-04-02,45,4,Tablet,9.0,False,False,Canada
search_008014,user_05684,drama series,2024-11-10,40,,Laptop,27.7,False,False,USA
search_008015,user_02976,classic movies,2024-07-25,72,,Tablet,28.0,False,True,USA
search_008016,user_02994,music documentaries,2025-05-24,40,4,Tablet,20.5,True,True,Canada
search_008017,user_07044,thriller series,2024-07-04,76,10,Tablet,23.6,False,False,USA
search_008018,user_03062,music documentaries,2025-06-01,62,9,Laptop,17.3,False,True,USA
search_008019,user_03168,sci-fi,2024-09-16,51,6,Tablet,6.4,True,True,USA
search_008020,user_08603,trending now,2024-01-08,81,8,Smart TV,31.0,False,True,USA
search_008021,user_03881,trending now,2024-09-30,24,,Tablet,37.5,False,False,USA
search_008022,user_04924,biographies,2025-04-27,88,10,Smart TV,4.8,False,True,USA
search_008023,user_03061,halloween movies,2024-08-08,16,3,Smart TV,41.3,False,False,USA
search_008024,user_01892,animated shows,2025-03-06,32,7,Laptop,23.0,True,True,USA
search_008025,user_08611,new releases,2024-07-09,2,2,Smart TV,27.1,False,False,Canada
search_008026,user_09232,classic movies,2024-04-01,3,,Tablet,19.2,False,False,Canada
search_008027,user_00194,superhero movies,2025-07-11,30,3,Smart TV,9.8,False,False,USA
search_008028,user_02355,thriller series,2025-10-24,20,5,Laptop,28.5,False,False,USA
search_008029,user_06734,trending now,2025-01-10,32,7,Tablet,37.7,False,False,USA
search_008030,user_04501,family movies,2025-09-18,92,9,Smart TV,9.9,False,False,USA
search_008031,user_00055,series with only one season,2024-06-18,79,,Tablet,10.9,False,False,USA
search_008032,user_08412,cooking shows,2025-05-14,75,3,Laptop,30.9,False,True,USA
search_008033,user_08926,stand up comedy,2025-08-27,37,,Mobile,3.6,False,False,Canada
search_008034,user_00710,stand up comedy,2024-01-26,93,,Mobile,6.6,False,False,USA
search_008035,user_02276,animated shows,2025-04-21,16,4,Mobile,7.0,False,True,USA
search_008036,user_05768,christmas movies,2024-11-18,90,2,Mobile,26.0,False,False,USA
search_008037,user_07234,horror movies,2025-08-06,65,,Smart TV,40.5,False,False,Canada
search_008038,user_08257,halloween movies,2025-10-05,43,10,Laptop,9.5,False,False,USA
search_008039,user_05343,netflix originals,2024-02-22,10,2,Laptop,3.4,True,False,USA
search_008040,user_03090,thriller series,2025-02-22,69,,Smart TV,21.5,True,False,USA
search_008041,user_07265,movies like stranger things,2024-03-07,20,5,Smart TV,5.4,True,False,USA
search_008042,user_04021,sci-fi,2024-12-08,13,,Smart TV,10.7,False,False,USA
search_008043,user_05181,superhero movies,2025-03-15,5,,Tablet,9.0,False,False,USA
search_008044,user_04364,stand up comedy,2025-08-14,75,7,Laptop,17.6,False,False,Canada
search_008045,user_08875,travel documentaries,2024-02-19,97,,Mobile,26.0,False,False,Canada
search_008046,user_07084,war movies,2024-10-23,23,5,Mobile,7.4,False,True,USA
search_008047,user_06204,family movies,2024-02-17,7,1,Smart TV,3.0,False,False,Canada
search_008048,user_07707,shows with strong female leads,2025-03-02,6,,Tablet,9.2,False,False,USA
search_008049,user_04516,horror movies,2025-05-16,13,,Tablet,44.1,False,False,USA
search_008050,user_07127,cooking shows,2024-04-16,69,,Tablet,12.3,False,True,USA
search_008051,user_06193,best movies 2024,2025-11-17,21,7,Mobile,15.3,True,False,USA
search_008052,user_09661,korean drama,2024-12-26,47,5,Mobile,4.5,False,False,USA
search_008053,user_03426,family movies,2025-07-29,9,10,Laptop,22.6,False,False,USA
search_008054,user_08396,sci-fi,2025-06-13,60,3,Laptop,15.0,False,False,USA
search_008055,user_04605,superhero movies,2025-08-24,43,,Tablet,64.2,False,True,USA
search_008056,user_01410,sci-fi,2025-06-02,94,7,Mobile,6.7,False,True,Canada
search_008057,user_01111,sci-fi,2024-12-06,85,2,Smart TV,20.1,False,True,Canada
search_008058,user_03586,stand up comedy,2025-09-27,13,2,Laptop,34.6,False,False,USA
search_008059,user_03764,horror movies,2025-01-16,41,6,Smart TV,1.8,True,False,USA
search_008060,user_04404,cooking shows,2024-03-21,67,,Mobile,6.7,False,False,Canada
search_008061,user_03211,korean drama,2024-06-16,96,10,Smart TV,6.4,False,False,USA
search_008062,user_04880,action movies,2024-05-21,7,8,Laptop,9.6,False,False,USA
search_008063,user_06264,sci-fi,2024-06-21,39,,Laptop,23.7,True,False,USA
search_008064,user_06378,shows with strong female leads,2024-07-31,58,10,Tablet,8.1,False,False,USA
search_008065,user_02078,christmas movies,2024-09-05,57,,Tablet,,False,False,Canada
search_008066,user_03253,thriller series,2025-05-08,45,6,Laptop,37.9,False,True,USA
search_008067,user_05930,music documentaries,2024-07-22,28,3,Smart TV,7.9,False,True,USA
search_008068,user_00613,new releases,2025-01-04,71,6,Tablet,40.2,True,False,USA
search_008069,user_09967,animated shows,2024-10-11,82,,Mobile,8.8,False,False,USA
search_008070,user_00426,christmas movies,2025-06-26,45,5,Tablet,17.9,False,False,USA
search_008071,user_03179,action movies,2025-04-22,38,,Tablet,53.3,False,False,USA
search_008072,user_07354,horror movies,2025-10-14,93,1,Laptop,12.6,False,False,USA
search_008073,user_06148,music documentaries,2025-11-08,83,,Tablet,19.5,False,False,USA
search_008074,user_00915,trending now,2025-11-20,72,4,Laptop,5.3,False,False,Canada
search_008075,user_02058,thriller series,2025-10-31,17,,Mobile,3.7,False,False,USA
search_008076,user_02501,music documentaries,2024-12-02,46,10,Mobile,27.9,False,True,USA
search_008077,user_02279,movies based on true stories,2024-08-01,19,10,Smart TV,,False,False,Canada
search_008078,user_05268,travel documentaries,2024-07-01,27,,Laptop,15.2,False,False,USA
search_008079,user_03684,stand up comedy,2024-07-12,31,,Tablet,41.2,False,False,USA
search_008080,user_00032,biographies,2024-11-12,65,,Mobile,9.0,False,True,USA
search_008081,user_02336,drama series,2025-11-27,67,8,Laptop,46.0,True,True,Canada
search_008082,user_01020,movies based on true stories,2024-09-10,58,,Smart TV,30.0,False,False,USA
search_008083,user_06482,korean drama,2025-12-20,39,,Tablet,17.7,False,False,USA
search_008084,user_01771,halloween movies,2025-10-11,38,1,Smart TV,33.2,False,False,Canada
search_008085,user_04336,family movies,2025-11-07,88,10,Smart TV,20.4,False,False,USA
search_008086,user_09973,korean drama,2024-12-20,74,1,Tablet,42.4,False,False,USA
search_008087,user_08647,drama series,2025-05-25,23,,Tablet,3.2,False,False,Canada
search_008088,user_08905,drama series,2024-12-09,94,1,Mobile,,False,False,USA
search_008089,user_06896,horror movies,2025-05-25,58,,Mobile,11.2,False,False,USA
search_008090,user_05442,comedy shows,2025-12-11,16,,Mobile,35.1,False,False,Canada
search_008091,user_04545,sci-fi,2024-10-25,35,7,Laptop,6.0,True,False,USA
search_008092,user_04587,korean drama,2025-05-28,92,,Smart TV,6.6,True,True,USA
search_008093,user_09695,short episodes under 30 minutes,2025-03-01,68,1,Smart TV,23.3,False,False,USA
search_008094,user_07434,romantic comedies,2024-11-29,42,9,Smart TV,14.0,True,False,USA
search_008095,user_02727,music documentaries,2025-02-21,37,,Laptop,12.6,False,False,USA
search_008096,user_05962,action movies,2025-01-22,50,,Tablet,22.2,False,False,Canada
search_008097,user_02067,halloween movies,2024-04-10,93,,Smart TV,40.6,False,False,USA
search_008098,user_06961,comedy shows,2025-01-29,47,1,Smart TV,,False,False,USA
search_008099,user_05153,korean drama,2025-08-18,61,,Mobile,,False,False,Canada
search_008100,user_08268,stand up comedy,2024-05-23,72,4,Mobile,26.6,False,False,USA
search_008101,user_06724,music documentaries,2025-04-17,59,,Mobile,20.8,False,True,USA
search_008102,user_06581,new releases,2024-05-22,62,,Smart TV,61.5,False,True,Canada
search_008103,user_09017,drama series,2024-10-03,5,,Smart TV,34.2,False,False,USA
search_008104,user_08448,comedy shows,2024-11-05,75,8,Laptop,31.8,False,True,Canada
search_008105,user_02569,sci-fi,2024-09-28,92,,Tablet,4.4,False,False,USA
search_008106,user_08701,documentaries,2025-11-16,92,,Laptop,11.4,True,True,Canada
search_008107,user_08965,action movies,2025-09-07,76,,Smart TV,31.2,True,True,USA
search_008108,user_08491,biographies,2025-11-24,62,7,Mobile,5.6,False,False,USA
search_008109,user_00148,music documentaries,2024-09-18,44,,Mobile,3.7,False,False,USA
search_008110,user_02730,sci-fi,2025-02-20,11,1,Laptop,15.2,False,False,USA
search_008111,user_02950,war movies,2025-09-20,6,,Mobile,15.9,False,False,USA
search_008112,user_08369,biographies,2025-02-27,94,8,Mobile,22.4,False,True,Canada
search_008113,user_04178,netflix originals,2024-11-15,21,,Smart TV,,False,True,Canada
search_008114,user_03970,award winning documentaries,2025-06-10,32,,Mobile,22.2,True,True,Canada
search_008115,user_08719,animated shows,2025-07-09,27,10,Laptop,7.6,False,True,Canada
search_008116,user_03823,action movies,2024-04-26,36,7,Laptop,33.6,False,False,USA
search_008117,user_06326,korean drama,2024-10-22,33,1,Mobile,12.3,False,False,USA
search_008118,user_04082,music documentaries,2024-04-10,91,5,Mobile,8.6,False,False,USA
search_008119,user_03667,movies like stranger things,2025-06-30,10,,Tablet,37.6,False,False,USA
search_008120,user_03347,music documentaries,2024-02-26,15,,Laptop,14.4,False,False,USA
search_008121,user_03529,series with only one season,2025-02-15,58,,Mobile,18.7,False,False,Canada
search_008122,user_09941,cooking shows,2025-09-14,7,,Laptop,17.4,False,True,Canada
search_008123,user_07024,netflix originals,2024-07-31,16,5,Tablet,26.8,False,False,USA
search_008124,user_06995,best movies 2024,2025-04-20,5,1,Tablet,47.5,False,False,USA
search_008125,user_03267,horror movies,2025-05-27,91,,Laptop,18.7,False,False,USA
search_008126,user_01218,biographies,2025-02-09,20,1,Smart TV,18.5,False,True,Canada
search_008127,user_05887,animated shows,2024-02-01,35,5,Mobile,17.8,True,False,Canada
search_008128,user_06023,music documentaries,2025-11-01,12,7,Smart TV,4.5,False,False,USA
search_008129,user_02764,trending now,2024-07-30,37,9,Tablet,,False,False,Canada
search_008130,user_09764,romantic comedies,2024-12-25,24,,Mobile,47.3,False,False,USA
search_008131,user_03745,superhero movies,2024-02-14,43,5,Mobile,20.2,True,False,USA
search_008132,user_01446,travel documentaries,2025-09-19,23,,Smart TV,42.9,False,False,USA
search_008133,user_05096,sci-fi,2024-08-21,58,,Tablet,54.8,False,False,USA
search_008134,user_02937,romantic comedies,2024-06-11,69,8,Smart TV,12.0,False,True,Canada
search_008135,user_01238,documentaries,2024-12-22,82,,Smart TV,8.6,False,True,USA
search_008136,user_06432,action movies,2025-10-18,6,7,Mobile,7.7,False,False,USA
search_008137,user_00483,trending now,2025-12-13,13,10,Mobile,2.7,False,False,USA
search_008138,user_05444,christmas movies,2024-02-26,39,6,Smart TV,15.2,False,False,USA
search_008139,user_01854,drama series,2024-12-23,67,3,Tablet,48.0,False,True,USA
search_008140,user_03343,classic movies,2025-04-23,70,,Smart TV,27.9,False,False,USA
search_008141,user_01539,classic movies,2025-09-24,19,5,Laptop,1.1,False,False,USA
search_008142,user_06208,award winning documentaries,2024-07-23,68,8,Laptop,35.8,False,True,USA
search_008143,user_01588,animated shows,2025-06-10,41,1,Laptop,18.2,False,False,USA
